,Time,Thorax_Q0,Thorax_Q1,Thorax_Q2,Thorax_Q3,Humerus_Q0,Humerus_Q1,Humerus_Q2,Humerus_Q3,Radius_Q0,Radius_Q1,Radius_Q2,Radius_Q3
266,17368.0,0.7495347438208699,-0.08112944967143447,0.6513196127752607,-0.08601419775640316,0.49766804768213274,0.04652159276091339,0.8660309992262427,0.012351684194391465,0.7540634360556816,-0.28621303683246513,-0.5776226731946095,-0.12578743722069485
267,17401.0,0.7728805031831022,-0.09480870818252454,0.6190382996060836,-0.10226739594320608,0.5157202364848521,0.049304330297451036,0.8542084711961251,0.04392730848466441,0.7364124094426335,-0.322138774953284,-0.5724160440311952,-0.16205938857767396
268,17435.0,0.7784042987379227,-0.08390841603122874,0.613729041255878,-0.10189597315200374,0.5176031093062898,0.05119535536894999,0.8522888510624715,0.05540551578787347,0.7406703345727709,-0.3129211115582263,-0.5702697922805339,-0.16816717110464904
269,17468.0,0.7680250576276703,-0.07115048828931168,0.6304239990697236,-0.08741109923312484,0.5292618138354377,0.03965817147002133,0.8439687955045356,0.0776262459861372,0.7297599717435287,-0.3365737188324474,-0.5662685960891973,-0.18305297734631484
270,17501.0,0.7621405609548465,-0.07662706529459395,0.63630448327513,-0.09157872447102376,0.5763319161830649,0.023958772564591817,0.8128499508110909,0.0808854564947367,0.6882891206035606,-0.3569482388397528,-0.596989198552442,-0.20603382746454285
271,17535.0,0.7549713014085275,-0.07066336323997352,0.6442190630463976,-0.10003410394836099,0.5793760526022528,0.009879153351390146,0.8087675365543014,0.10060250402439339,0.6878299726206865,-0.3580233551323716,-0.5963085003349242,-0.2076665075853575
272,17568.0,0.7581186557429894,-0.06957827441742613,0.6406546377472452,-0.09988294487289714,0.6131456225675799,-0.023104860706833114,0.7790503303313511,0.12883785836680794,0.6525433295120512,-0.3804781574266214,-0.6139460186833327,-0.2291153879019363
273,17601.0,0.7647734851558816,-0.06538359654365564,0.6332264913771852,-0.09935145858860042,0.6313718614590286,-0.03348020714029255,0.763004926498909,0.13443262411334003,0.6318605889508764,-0.3952000749857454,-0.6197722124753204,-0.24586887054964704
274,17635.0,0.7840675652861436,-0.07952382672225476,0.6068341543577651,-0.1032778928648508,0.6563420363938183,-0.039283345945051236,0.7406159653981921,0.13841944152134464,0.6119004633367955,-0.3983235270042994,-0.6275822323523282,-0.27029008942012406
275,17668.0,0.7852061369179125,-0.08107102427282545,0.6050286527254284,-0.10401509963008496,0.6659349724506595,-0.048242945146627275,0.7292946441641228,0.14944079999867632,0.6039227920755192,-0.39630846178234275,-0.6330396213832615,-0.27834816703251236
276,17701.0,0.76440642875564,-0.08568151600560263,0.6325338429324031,-0.09078781326365667,0.6449972383163353,-0.059485813972919,0.7453067978665424,0.15798030748862596,0.6215987477110153,-0.3972679673666898,-0.6244009857002449,-0.2567422209240209
277,17735.0,0.7513645707527117,-0.07392479881877045,0.6490056211007391,-0.09369156694623976,0.623378502403503,-0.04976899946365229,0.7644235906893248,0.15677647601343972,0.6390213491343018,-0.40737273009143904,-0.6031491220514805,-0.24881782632470836
278,17768.0,0.7480602278254632,-0.0737519905528426,0.6530852456360802,-0.0919032173956399,0.6029247792885689,-0.0461453256940443,0.7791627624919775,0.1650990883751069,0.6585846615213365,-0.40431405960860634,-0.5887994583509111,-0.23687883539334742
279,17801.0,0.757068823322516,-0.06895134065660995,0.6431537308062271,-0.09190096802944178,0.5894061393346285,-0.05833656110392945,0.7904920421380391,0.15594736249660776,0.6657225703930006,-0.4018924529404056,-0.5923618307771302,-0.21072108811708135
280,17835.0,0.7409704407163775,-0.08423328612027617,0.6587885798185938,-0.09932354501605997,0.5839227419035458,-0.10290781600783043,0.7776704097563979,0.20898073280008353,0.6762634980595393,-0.3682100450153989,-0.6098520331580886,-0.18753544090379048
281,17868.0,0.7090209816773899,-0.09315026409410661,0.69288984539451,-0.0922818399773244,0.5569176145038185,-0.11885048453334704,0.7950080284606064,0.2089965733325417,0.688441790230632,-0.3798454808081237,-0.5970046434742429,-0.15921924457765776
282,17901.0,0.7193022357096814,-0.09845872403217792,0.6809068114031198,-0.09631244753325323,0.6085714432227304,-0.14513284665807902,0.7405627867352553,0.24524276588237648,0.6598963586498902,-0.325540936095919,-0.6525172209775603,-0.18105571268018603
283,17935.0,0.7353128570063404,-0.09226388168537696,0.6636649872391189,-0.10174066625700888,0.5759452260587601,-0.17220487416415675,0.758364822974677,0.2520225648008874,0.6735865869251639,-0.34032191440621473,-0.6396642280314049,-0.14591703076195225
284,17968.0,0.7543248448738089,-0.1010508123851299,0.6417838234968836,-0.0943201230922145,0.5971020090930584,-0.20378280752296626,0.7303749818692111,0.2617138589273413,0.6520541266926838,-0.31754076114703855,-0.6740656049629631,-0.14010296598971575
285,18001.0,0.7747264139656624,-0.10091044164697036,0.6173652584308145,-0.09206630194143642,0.5945287440477444,-0.21605890282005868,0.7254203688813111,0.2713289726979164,0.6578022217899405,-0.2775144046728268,-0.690647246121796,-0.11527520822659133
286,18035.0,0.7827703906421166,-0.10132560432528853,0.6083578476499036,-0.08309251858548786,0.6061423525906193,-0.24427561532467523,0.7035884952217952,0.27907723222289277,0.6376599413429289,-0.2762713679882883,-0.7099791677695682,-0.11398908618654383
287,18068.0,0.7774437455243323,-0.10489584466504555,0.6148097715080645,-0.08116051487826728,0.632237730572217,-0.26308922217002995,0.6664534620974466,0.2947868655099622,0.6144164792781469,-0.2428443746617255,-0.7408010203350257,-0.12137894363186197
288,18101.0,0.7797730299522613,-0.10612081447848819,0.6118317742269654,-0.07971370358837733,0.6521154183631437,-0.27991585453276513,0.6403498200091531,0.29384469287107995,0.5938743803895963,-0.17300239443206306,-0.780951782465855,-0.08658929091434947
289,18135.0,0.78828045092702,-0.10462124205800143,0.6013652434439261,-0.0776412929707035,0.6283400937822639,-0.2867857266816424,0.6597846187848753,0.2960184628233098,0.6130614740518866,-0.1633610107960292,-0.7709397241024682,-0.05586368217221101
290,18168.0,0.7895718911255731,-0.10802489431996233,0.5987342167845238,-0.08015103619398763,0.6272110532274336,-0.30122342093591314,0.6552158666077691,0.2942157601734297,0.6069867369475643,-0.15491783922417013,-0.7784450172338925,-0.03988633103692645
291,18201.0,0.7947370554871996,-0.10385602065219482,0.5933398388905539,-0.07453036424946748,0.6257426935914092,-0.3216843929847209,0.6417576726504939,0.3051431177681072,0.5997849253459108,-0.08636644194146743,-0.7954465911396449,0.00797506604927098
292,18235.0,0.7996347388215927,-0.10080163016006052,0.587377561167592,-0.07355893190911088,0.6469925601605727,-0.3377711238295541,0.6032368242243122,0.3215845594918293,0.5719299274184135,-0.07901630553622588,-0.81639892559859,-0.012057191382819655
293,18268.0,0.7993609472876578,-0.10114930956448748,0.5877581895970793,-0.0730150921903793,0.6473207758214568,-0.35323852183209464,0.5926481244419229,0.323985432510869,0.5623671600797343,-0.06815309545985654,-0.8240739006284669,0.000734265672412562
294,18301.0,0.798677123003339,-0.10313509463239412,0.5881845428264945,-0.07427616728308103,0.636505287607535,-0.3628834368169764,0.6028911056370876,0.31575139726569484,0.5658560298394052,-0.05247132967078732,-0.8221053783566309,0.034589881960865876
295,18335.0,0.8049281046510046,-0.10570287562375741,0.5795537207303846,-0.0709586725874789,0.6363817391536634,-0.3807759410188031,0.5919351706018224,0.3156591811077182,0.5548634930235619,-0.05395123757161385,-0.8290956913153876,0.0426157566686603
296,18368.0,0.8080115051654759,-0.10908653359110608,0.5745295157226803,-0.07164754896547983,0.6453243508028172,-0.3890468367657749,0.5766746918277976,0.31566650260802365,0.5403284376139444,-0.053371217645223984,-0.8388805582070352,0.03842006890926752
297,18401.0,0.8227373166901524,-0.11322416599487235,0.5544269735524263,-0.05379894941121497,0.6487954466220821,-0.39755911821075934,0.5719050925994025,0.30648944684736734,0.5292618770537832,-0.036532962376249714,-0.8454703152476197,0.061050423361448565
298,18435.0,0.8213171137418404,-0.11402048928751446,0.5562288693352779,-0.055199380570862384,0.6447045010025778,-0.40695847585593187,0.5738953816616195,0.29897323663414804,0.5265177017242172,-0.03676806954667331,-0.8459080172191265,0.07659533430480962
299,18468.0,0.8184434690213227,-0.11595773690557971,0.5598688915404656,-0.05701680062341268,0.6310617895529864,-0.4189014973874319,0.5868186802831028,0.2862278632899797,0.5315980858721673,-0.040991498496514164,-0.8396017544636379,0.10388486920451473
300,18501.0,0.8186997533780644,-0.1168871408788312,0.5592264522302325,-0.057739806389149516,0.6310446109743906,-0.4222101649646132,0.5857011953028931,0.2836818383004037,0.5291005515329001,-0.042319381200461255,-0.8407269900149981,0.10695702222253771
301,18535.0,0.8187388334943726,-0.12068811769016012,0.5586927961161047,-0.054437673945979106,0.6253617866879873,-0.4338897702699828,0.5845400322356675,0.2810253613455457,0.5265030515362499,-0.05333630300158534,-0.841142323532241,0.11148707130390852
302,18568.0,0.8156866320137421,-0.11897165389010161,0.5628168987640556,-0.061140840608735335,0.6236486383557737,-0.4368585336939921,0.5870407923232448,0.27495473366396467,0.5255532140991884,-0.05010956755696766,-0.8403587496646314,0.12280074206357035
303,18601.0,0.8178607773652847,-0.11929088858830583,0.559675254603035,-0.060307894444198554,0.6288143407592941,-0.43871317878609734,0.5801348675678658,0.274894174268694,0.5189310973514034,-0.06025429604436667,-0.8454033489981823,0.11123449785261597
304,18635.0,0.8178588319226759,-0.11928617051283824,0.5596794559186531,-0.06030461999762983,0.628810683146454,-0.43870427515717375,0.5801462866562193,0.2748926514090695,0.5189415992693099,-0.060262539024782395,-0.8453970075589027,0.1112292342352056
305,18668.0,0.8175731359432956,-0.11821194656039799,0.5602611695361321,-0.06088944887459972,0.6413328498751583,-0.4365700014421217,0.5662348150054052,0.2783468048812991,0.5077295983166846,-0.06715948737397241,-0.8542183818331875,0.08950538747546954
306,18701.0,0.8166872646764833,-0.1173276500068384,0.5617084027224678,-0.06115394157444265,0.6420496269892972,-0.4341202155296341,0.5674959237485407,0.2779573555065572,0.508834251013673,-0.0706052558993195,-0.8536932571458574,0.08550102653444075
307,18735.0,0.8224496064256605,-0.11182674017443926,0.5539950100522422,-0.06450545643161415,0.6372630346984578,-0.4334864680700788,0.5753430578301696,0.2737985982682722,0.5139401473076126,-0.09224001391759037,-0.849371022145771,0.07698163129578564
308,18768.0,0.822366600591185,-0.11154060332651089,0.5541958937316743,-0.06433334603925894,0.6378018487816363,-0.431804758872459,0.5759883739835199,0.2738445634692156,0.5146420175284138,-0.09298809559906973,-0.8490265218436259,0.07517162414939042
309,18801.0,0.8223577248327911,-0.11151867889437167,0.5542150465621742,-0.06431981677194408,0.6378174604798058,-0.4317281184342758,0.5760177146201143,0.2738673242723781,0.5146854349716413,-0.09300452003968361,-0.8490055388167944,0.07509099372524532
310,18835.0,0.8226002793346058,-0.11171443811605983,0.5535576225557554,-0.06650280644801009,0.657644545821112,-0.4249236129023481,0.5607997716340776,0.26916015805636084,0.49816809705028914,-0.0978855008094079,-0.8598997450107728,0.05309806345803267
311,18868.0,0.8340058516822879,-0.11370560404303812,0.5362127108435302,-0.0630967804150272,0.654000487299762,-0.4110512432519633,0.5804166884019145,0.25775318787018725,0.5108258767310686,-0.1136158596502325,-0.8506312956079576,0.05074208342393362
312,18901.0,0.8319464747515244,-0.1091841515479462,0.5406315412201667,-0.060509675566587505,0.6644041072301042,-0.40277252583494344,0.5789006133874881,0.24741777330640172,0.5044534328418311,-0.11204908962954835,-0.8547486332064944,0.0487494578319725
313,18935.0,0.8453182077995446,-0.10901209602258503,0.5197748217655396,-0.058203308685419494,0.6798744779764189,-0.3891731634746251,0.57560128222674,0.23451675190991678,0.4952401094646644,-0.11923737594384068,-0.8598307707671071,0.03479551404271492
314,18968.0,0.8446399862451065,-0.11021736740867459,0.5202455483420656,-0.06148166383265304,0.6881937372951633,-0.3791808274104065,0.5750390143456768,0.22790658624188043,0.49173797333416913,-0.12589735651238954,-0.8612781147259436,0.023315880822322322
315,19001.0,0.8541120002752759,-0.10732691334856821,0.5049777717188434,-0.0630164639337033,0.7087362796501196,-0.37290735908496,0.5573916189188776,0.21896933713874348,0.4704860969052963,-0.13868286098774302,-0.8714358379456049,-0.003078478701567375
316,19035.0,0.8510721347989311,-0.10536604072604422,0.509931959485838,-0.06740634632911895,0.7090472681065635,-0.3671196507017976,0.5626158975769426,0.21433265139241056,0.473320012196383,-0.14211109433369426,-0.8693438903236422,-0.003715276389551188
317,19068.0,0.851069537455267,-0.10535722803809248,0.5099388884742901,-0.06740049656651358,0.7090449820530594,-0.3670800797600412,0.5626407360185115,0.21434278770531562,0.4733507786701083,-0.14212171860025705,-0.869325258208286,-0.0037487165281618567
318,19101.0,0.8510680380215326,-0.10535327364838543,0.5099425159916751,-0.067398165952997,0.7090427324766544,-0.3670663399314055,0.5626504870762087,0.21434816305325916,0.47336354689093146,-0.14212296732733248,-0.869318059228552,-0.0037585279052551332
319,19135.0,0.851006620540835,-0.10486503900831762,0.510206525322342,-0.06693546823586069,0.709016197747923,-0.3657897722949088,0.5629843095260694,0.2157372036598512,0.4744910564968366,-0.14124243075100734,-0.8688408343128866,-0.004941425963221199
320,19168.0,0.8509868273543749,-0.10493310735346939,0.5102180813229057,-0.06699232897618407,0.7087937879609145,-0.3661743811594185,0.5630264654408661,0.21570555844414407,0.4744925196977189,-0.1411792398355547,-0.8688529502697585,-0.004452167775513786
321,19201.0,0.8344891928825685,-0.10647692068109635,0.5365899661993727,-0.0660428686432311,0.6749532414470701,-0.37743890429980886,0.5933965927111196,0.22329012324750624,0.5070259406202866,-0.1308315755913666,-0.8511620929891772,0.036481307880577726
322,19235.0,0.8229859119343446,-0.11866505467731363,0.5524078571807098,-0.058807762081564165,0.6101956581665684,-0.391140349703898,0.650775737799493,0.22618891369761285,0.5640691454292102,-0.13592635735051703,-0.8090031001314113,0.0941488636678411
